Time [s], II
40.768,0.16992
40.776,0.16992
40.784,0.17578
40.792,0.17969
40.8,0.24023
40.808,0.38086
40.816,0.48438
40.824,0.55078
40.832,0.33984
40.84,0.050781
40.848,0.11133
40.856,0.15039
40.864,0.17578
40.872,0.19531
40.88,0.19531
40.888,0.20508
40.896,0.20508
40.904,0.21094
40.912,0.21094
40.92,0.2207
40.928,0.22461
40.936,0.23047
40.944,0.23047
40.952,0.24023
40.96,0.24023
40.968,0.25586
40.976,0.25586
40.984,0.26562
40.992,0.26953
41,0.27539
41.008,0.26953
41.016,0.2793
41.024,0.28516
41.032,0.29102
41.04,0.27539
41.048,0.27539
41.056,0.25586
41.064,0.24023
41.072,0.21484
41.08,0.20117
41.088,0.17969
41.096,0.16992
41.104,0.17969
41.112,0.18555
41.12,0.20117
41.128,0.21094
41.136,0.2207
41.144,0.22461
41.152,0.23047
41.16,0.22461
41.168,0.23047
41.176,0.23047
41.184,0.23047
41.192,0.23047
41.2,0.23438
41.208,0.23438
41.216,0.24023
41.224,0.23438
41.232,0.24023
41.24,0.24609
41.248,0.25
41.256,0.25977
41.264,0.30078
41.272,0.31445
41.28,0.31445
41.288,0.34961
41.296,0.39062
41.304,0.39453
41.312,0.36523
41.32,0.33984
41.328,0.29102
41.336,0.30078
41.344,0.28516
41.352,0.24023
41.36,0.20117
41.368,0.16992
41.376,0.16602
41.384,0.16602
41.392,0.16016
41.4,0.16602
41.408,0.16602
41.416,0.16992
41.424,0.16602
41.432,0.17578
41.44,0.17578
41.448,0.19531
41.456,0.26953
41.464,0.41602
41.472,0.49414
41.48,0.5293
41.488,0.22461
41.496,0.035156
41.504,0.125
41.512,0.15625
41.52,0.18555
41.528,0.19531
41.536,0.20117
41.544,0.20508
41.552,0.20508
41.56,0.21484
41.568,0.2207
41.576,0.22461
41.584,0.23047
41.592,0.23047
41.6,0.24023
41.608,0.24609
41.616,0.25
41.624,0.25
41.632,0.25977
41.64,0.26562
41.648,0.27539
41.656,0.27539
41.664,0.28516
41.672,0.29102
41.68,0.28516
41.688,0.29102
41.696,0.2793
41.704,0.25977
41.712,0.24609
41.72,0.22461
41.728,0.20508
41.736,0.18555
41.744,0.16992
41.752,0.16602
41.76,0.16016
41.768,0.18555
41.776,0.20117
41.784,0.21094
41.792,0.21484
41.8,0.2207
41.808,0.2207
41.816,0.22461
41.824,0.2207
41.832,0.22461
41.84,0.22461
41.848,0.23047
41.856,0.23047
41.864,0.23047
41.872,0.23047
41.88,0.23438
41.888,0.23438
41.896,0.23438
41.904,0.24023
41.912,0.25
41.92,0.29492
41.928,0.30469
41.936,0.31055
41.944,0.3457
41.952,0.375
41.96,0.38086
41.968,0.34961
41.976,0.32422
41.984,0.28516
41.992,0.30078
42,0.2793
42.008,0.23438
42.016,0.20508
42.024,0.17969
42.032,0.17578
42.04,0.16016
42.048,0.16602
42.056,0.16992
42.064,0.16602
42.072,0.16602
42.08,0.17578
42.088,0.16992
42.096,0.16992
42.104,0.18945
42.112,0.26953
42.12,0.4043
42.128,0.48438
42.136,0.51953
42.144,0.18555
42.152,0.03125
42.16,0.13086
42.168,0.16016
42.176,0.17969
42.184,0.19531
42.192,0.19531
42.2,0.20508
42.208,0.20508
42.216,0.21484
42.224,0.2207
42.232,0.22461
42.24,0.23047
42.248,0.23047
42.256,0.23047
42.264,0.23438
42.272,0.24023
42.28,0.25
42.288,0.25586
42.296,0.25977
42.304,0.26562
42.312,0.26953
42.32,0.2793
42.328,0.28516
42.336,0.29102
42.344,0.2793
42.352,0.27539
42.36,0.25586
42.368,0.24023
42.376,0.2207
42.384,0.20117
42.392,0.17578
42.4,0.16016
42.408,0.15625
42.416,0.16602
42.424,0.17578
42.432,0.18945
42.44,0.19531
42.448,0.21484
42.456,0.2207
42.464,0.23047
42.472,0.23047
42.48,0.23047
42.488,0.23047
42.496,0.23047
42.504,0.23047
42.512,0.23047
42.52,0.23047
42.528,0.23047
42.536,0.23047
42.544,0.24609
42.552,0.25
42.56,0.24609
42.568,0.25
42.576,0.25977
42.584,0.30078
42.592,0.31055
42.6,0.32031
42.608,0.35938
42.616,0.39062
42.624,0.39453
42.632,0.34961
42.64,0.31055
42.648,0.2793
42.656,0.29492
42.664,0.26953
42.672,0.22461
42.68,0.18945
42.688,0.16992
42.696,0.16602
42.704,0.16016
42.712,0.15625
42.72,0.16016
42.728,0.16016
42.736,0.16016
42.744,0.16016
42.752,0.16016
42.76,0.16016
42.768,0.18945
42.776,0.30469
42.784,0.42969
42.792,0.51562
42.8,0.51953
42.808,0.099609
42.816,0.041016
42.824,0.14453
42.832,0.16016
42.84,0.17969
42.848,0.17969
42.856,0.18555
42.864,0.19531
42.872,0.19531
42.88,0.20117
42.888,0.20508
42.896,0.21484
42.904,0.22461
42.912,0.23047
42.92,0.23047
42.928,0.23047
42.936,0.23047
42.944,0.24023
42.952,0.25
42.96,0.25586
42.968,0.25977
42.976,0.25977
42.984,0.26562
42.992,0.27539
43,0.27539
43.008,0.26953
43.016,0.25977
43.024,0.24609
43.032,0.22461
43.04,0.20508
43.048,0.18945
43.056,0.16016
43.064,0.15039
43.072,0.15039
43.08,0.16602
43.088,0.17578
43.096,0.18945
43.104,0.20508
43.112,0.21094
43.12,0.2207
43.128,0.21484
43.136,0.2207
43.144,0.21484
43.152,0.23047
43.16,0.22461
43.168,0.2207
43.176,0.2207
43.184,0.22461
43.192,0.23047
43.2,0.23047
43.208,0.22461
43.216,0.22461
43.224,0.23047
43.232,0.25977
43.24,0.29102
43.248,0.29492
43.256,0.29102
43.264,0.33008
43.272,0.35938
43.28,0.37109
43.288,0.33984
43.296,0.30469
43.304,0.26953
43.312,0.2793
43.32,0.25977
43.328,0.23047
43.336,0.18945
43.344,0.16992
43.352,0.16602
43.36,0.16602
43.368,0.16602
43.376,0.15625
43.384,0.15039
43.392,0.15039
43.4,0.16016
43.408,0.16602
43.416,0.16602
43.424,0.18555
43.432,0.29102
43.44,0.42578
43.448,0.55469
43.456,0.57031
43.464,0.14453
43.472,0.089844
43.48,0.18555
43.488,0.16992
43.496,0.17969
43.504,0.17578
43.512,0.17969
43.52,0.18945
43.528,0.17969
43.536,0.18945
43.544,0.19531
43.552,0.20117
43.56,0.20508
43.568,0.20508
43.576,0.21094
43.584,0.2207
43.592,0.2207
43.6,0.23047
43.608,0.23047
43.616,0.23047
43.624,0.23047
43.632,0.24023
43.64,0.25
43.648,0.25586
43.656,0.25
43.664,0.25
43.672,0.24609
43.68,0.23047
43.688,0.21094
43.696,0.19531
43.704,0.16016
43.712,0.14062
43.72,0.13477
43.728,0.14062
43.736,0.15625
43.744,0.16602
43.752,0.17969
43.76,0.20117
43.768,0.21094
43.776,0.2207
43.784,0.2207
43.792,0.2207
43.8,0.22461
43.808,0.23047
43.816,0.23047
43.824,0.23047
43.832,0.2207
43.84,0.22461
43.848,0.23047
43.856,0.22461
43.864,0.23438
43.872,0.23047
43.88,0.23047
43.888,0.24023
43.896,0.27539
43.904,0.29492
43.912,0.29492
43.92,0.32031
43.928,0.35938
43.936,0.375
43.944,0.3457
43.952,0.33008
43.96,0.2793
43.968,0.29492
43.976,0.2793
43.984,0.24609
43.992,0.20117
44,0.17578
44.008,0.16602
44.016,0.16016
44.024,0.16016
44.032,0.15625
44.04,0.14453
44.048,0.15625
44.056,0.16016
44.064,0.16016
44.072,0.16016
44.08,0.17969
44.088,0.26562
44.096,0.4043
44.104,0.52539
44.112,0.58398
44.12,0.23438
44.128,0.095703
44.136,0.17578
44.144,0.16602
44.152,0.17578
44.16,0.17969
44.168,0.17969
44.176,0.17969
44.184,0.18555
44.192,0.18945
44.2,0.20117
44.208,0.20117
44.216,0.20508
44.224,0.21094
44.232,0.21484
44.24,0.2207
44.248,0.23047
44.256,0.23438
44.264,0.24609
44.272,0.24609
44.28,0.25
44.288,0.25
44.296,0.25586
44.304,0.26562
44.312,0.27539
44.32,0.27539
44.328,0.25977
44.336,0.25
44.344,0.23438
44.352,0.2207
44.36,0.20117
44.368,0.17578
44.376,0.16016
44.384,0.16016
44.392,0.16602
44.4,0.18555
44.408,0.20117
44.416,0.2207
44.424,0.23047
44.432,0.23438
44.44,0.23438
44.448,0.24023
44.456,0.24023
44.464,0.24609
44.472,0.23438
44.48,0.24609
44.488,0.24609
44.496,0.24609
44.504,0.25
44.512,0.25586
44.52,0.25586
44.528,0.25586
44.536,0.25586
44.544,0.26953
44.552,0.30469
44.56,0.32422
44.568,0.33008
44.576,0.35547
44.584,0.38477
44.592,0.39453
44.6,0.37109
44.608,0.3457
44.616,0.29492
44.624,0.30469
44.632,0.30078
44.64,0.25586
44.648,0.21484
44.656,0.18555
44.664,0.18555
44.672,0.17578
44.68,0.16992
44.688,0.16016
44.696,0.16016
44.704,0.16016
44.712,0.16016
44.72,0.16016
44.728,0.16016
44.736,0.17578
44.744,0.26562
44.752,0.4043
44.76,0.49023
44.768,0.53516
44.776,0.22461
44.784,0.035156
44.792,0.12109
44.8,0.15625
44.808,0.17969
44.816,0.19531
44.824,0.19531
44.832,0.21094
44.84,0.20508
44.848,0.21094
44.856,0.21094
44.864,0.21484
44.872,0.2207
44.88,0.22461
44.888,0.22461
44.896,0.23047
44.904,0.23438
44.912,0.24609
44.92,0.25
44.928,0.25586
44.936,0.26953
44.944,0.27539
44.952,0.27539
44.96,0.27539
44.968,0.28516
44.976,0.28516
44.984,0.27539
44.992,0.25586
45,0.24023
45.008,0.22461
45.016,0.20508
45.024,0.18555
45.032,0.16992
45.04,0.16016
45.048,0.16602
45.056,0.16992
45.064,0.17969
45.072,0.19531
45.08,0.21094
45.088,0.21484
45.096,0.2207
45.104,0.21484
45.112,0.2207
45.12,0.2207
45.128,0.2207
45.136,0.2207
45.144,0.22461
45.152,0.22461
45.16,0.23047
45.168,0.22461
45.176,0.23047
45.184,0.23047
45.192,0.23047
45.2,0.23438
45.208,0.25586
45.216,0.29102
45.224,0.30078
45.232,0.31055
45.24,0.34961
45.248,0.375
45.256,0.38086
45.264,0.3457
45.272,0.30469
45.28,0.27539
45.288,0.2793
45.296,0.25977
45.304,0.21094
45.312,0.17578
45.32,0.16016
45.328,0.15625
45.336,0.14062
45.344,0.14453
45.352,0.14062
45.36,0.13477
45.368,0.14062
45.376,0.13477
45.384,0.15039
45.392,0.14453
45.4,0.18555
45.408,0.30078
45.416,0.42578
45.424,0.5
45.432,0.50586
45.44,0.080078
45.448,0.015625
45.456,0.12109
45.464,0.15039
45.472,0.17578
45.48,0.17969
45.488,0.17969
45.496,0.19531
45.504,0.20117
45.512,0.20508
45.52,0.20508
45.528,0.21094
45.536,0.21484
45.544,0.21484
45.552,0.2207
45.56,0.21484
45.568,0.23047
45.576,0.23438
45.584,0.24609
45.592,0.25
45.6,0.25586
45.608,0.25977
45.616,0.26953
45.624,0.26562
45.632,0.27539
45.64,0.26953
45.648,0.26562
45.656,0.25
45.664,0.23047
45.672,0.21094
45.68,0.18945
45.688,0.17578
45.696,0.16016
45.704,0.16016
45.712,0.16992
45.72,0.17969
45.728,0.18945
45.736,0.20508
45.744,0.21094
45.752,0.2207
45.76,0.2207
45.768,0.22461
45.776,0.2207
45.784,0.21484
45.792,0.21094
45.8,0.2207
45.808,0.21094
45.816,0.2207
45.824,0.2207
45.832,0.2207
45.84,0.2207
45.848,0.2207
45.856,0.21484
45.864,0.22461
45.872,0.24609
45.88,0.28516
45.888,0.29102
45.896,0.30078
45.904,0.33984
45.912,0.37109
45.92,0.36523
45.928,0.3457
45.936,0.31445
45.944,0.27539
45.952,0.29102
45.96,0.26562
45.968,0.21484
45.976,0.17969
45.984,0.16602
45.992,0.16016
46,0.16016
46.008,0.15039
46.016,0.15625
46.024,0.15039
46.032,0.15625
46.04,0.16016
46.048,0.15625
46.056,0.16016
46.064,0.18555
46.072,0.30469
46.08,0.42578
46.088,0.49414
46.096,0.41992
46.104,0.085938
46.112,0.019531
46.12,0.13477
46.128,0.15625
46.136,0.17969
46.144,0.18945
46.152,0.19531
46.16,0.20117
46.168,0.20117
46.176,0.20508
46.184,0.21094
46.192,0.21484
46.2,0.22461
46.208,0.2207
46.216,0.23047
46.224,0.23047
46.232,0.23438
46.24,0.24609
46.248,0.25586
46.256,0.25586
46.264,0.26953
46.272,0.26953
46.28,0.27539
46.288,0.27539
46.296,0.27539
46.304,0.26562
46.312,0.25977
46.32,0.24609
46.328,0.23438
46.336,0.21094
46.344,0.19531
46.352,0.17578
46.36,0.16602
46.368,0.16016
46.376,0.16602
46.384,0.17969
46.392,0.18945
46.4,0.20508
46.408,0.20508
46.416,0.21484
46.424,0.21484
46.432,0.22461
46.44,0.2207
46.448,0.22461
46.456,0.21484
46.464,0.22461
46.472,0.22461
46.48,0.23047
46.488,0.23047
46.496,0.23047
46.504,0.22461
46.512,0.23047
46.52,0.23047
46.528,0.23047
46.536,0.23047
46.544,0.26953
46.552,0.29102
46.56,0.29102
46.568,0.31445
46.576,0.35547
46.584,0.375
46.592,0.3457
46.6,0.32422
46.608,0.27539
46.616,0.28516
46.624,0.27539
46.632,0.25
46.64,0.20508
46.648,0.17578
46.656,0.16016
46.664,0.16016
46.672,0.16016
46.68,0.15625
46.688,0.15039
46.696,0.14453
46.704,0.15625
46.712,0.16016
46.72,0.16016
46.728,0.17578
46.736,0.24609
46.744,0.38477
46.752,0.48047
46.76,0.53906
46.768,0.29102
46.776,0.044922
46.784,0.13477
46.792,0.17578
46.8,0.17969
46.808,0.18555
46.816,0.18555
46.824,0.19531
46.832,0.19531
46.84,0.20117
46.848,0.20508
46.856,0.20508
46.864,0.21484
46.872,0.2207
46.88,0.23047
46.888,0.22461
46.896,0.23047
46.904,0.23047
46.912,0.24023
46.92,0.24609
46.928,0.24609
46.936,0.25586
46.944,0.26562
46.952,0.26953
46.96,0.27539
46.968,0.27539
46.976,0.27539
46.984,0.25977
46.992,0.24023
47,0.2207
47.008,0.19531
47.016,0.17578
47.024,0.16016
47.032,0.16016
47.04,0.16016
47.048,0.16602
47.056,0.17969
47.064,0.20508
47.072,0.21094
47.08,0.23047
47.088,0.23047
47.096,0.23047
47.104,0.22461
47.112,0.23438
47.12,0.23047
47.128,0.23438
47.136,0.24023
47.144,0.24609
47.152,0.24609
47.16,0.24609
47.168,0.24609
47.176,0.24609
47.184,0.25
47.192,0.25586
47.2,0.26562
47.208,0.30469
47.216,0.32422
47.224,0.31055
47.232,0.35547
47.24,0.39062
47.248,0.39453
47.256,0.37109
47.264,0.3457
47.272,0.30078
47.28,0.31445
47.288,0.30078
47.296,0.25586
47.304,0.21484
47.312,0.20117
47.32,0.17969
47.328,0.18555
47.336,0.17969
47.344,0.17969
47.352,0.17578
47.36,0.17969
47.368,0.17969
47.376,0.17969
47.384,0.17969
47.392,0.21094
47.4,0.30078
47.408,0.43555
47.416,0.55469
47.424,0.60547
47.432,0.23047
47.44,0.12109
47.448,0.20508
47.456,0.20117
47.464,0.20508
47.472,0.20117
47.48,0.20508
47.488,0.20508
47.496,0.21094
47.504,0.21094
47.512,0.2207
47.52,0.22461
47.528,0.2207
47.536,0.23047
47.544,0.23047
47.552,0.24023
47.56,0.24609
47.568,0.24609
47.576,0.25586
47.584,0.26562
47.592,0.26562
47.6,0.26953
47.608,0.26953
47.616,0.27539
47.624,0.2793
47.632,0.27539
47.64,0.25977
47.648,0.25
47.656,0.22461
47.664,0.20508
47.672,0.17969
47.68,0.16016
47.688,0.14453
47.696,0.15039
47.704,0.15625
47.712,0.16992
47.72,0.17969
47.728,0.20508
47.736,0.21484
47.744,0.22461
47.752,0.23047
47.76,0.23047
47.768,0.23047
47.776,0.23047
47.784,0.23047
47.792,0.23047
47.8,0.23047
47.808,0.23047
47.816,0.23047
47.824,0.24023
47.832,0.24609
47.84,0.24023
47.848,0.24609
47.856,0.24609
47.864,0.25977
47.872,0.29492
47.88,0.30469
47.888,0.30078
47.896,0.34961
47.904,0.38086
47.912,0.38477
47.92,0.35938
47.928,0.31445
47.936,0.29102
47.944,0.30078
47.952,0.2793
47.96,0.23438
47.968,0.18945
47.976,0.17969
47.984,0.17578
47.992,0.16992
48,0.16602
48.008,0.16602
48.016,0.16602
48.024,0.16016
48.032,0.16602
48.04,0.16992
48.048,0.17969
48.056,0.21094
48.064,0.33008
48.072,0.46094
48.08,0.58008
48.088,0.48047
48.096,0.125
48.104,0.080078
48.112,0.17578
48.12,0.17578
48.128,0.20508
48.136,0.20508
48.144,0.20508
48.152,0.21094
48.16,0.21484
48.168,0.2207
48.176,0.22461
48.184,0.23047
48.192,0.23438
48.2,0.24023
48.208,0.24609
48.216,0.25586
48.224,0.25586
48.232,0.26562
48.24,0.26953
48.248,0.27539
48.256,0.27539
48.264,0.29102
48.272,0.29492
48.28,0.30078
48.288,0.29492
48.296,0.29102
48.304,0.2793
48.312,0.26562
48.32,0.24609
48.328,0.22461
48.336,0.20117
48.344,0.17969
48.352,0.16602
48.36,0.16602
48.368,0.17969
48.376,0.19531
48.384,0.20508
48.392,0.2207
48.4,0.23047
48.408,0.23047
48.416,0.23438
48.424,0.23438
48.432,0.24023
48.44,0.23438
48.448,0.23438
48.456,0.23438
48.464,0.24023
48.472,0.23438
48.48,0.24609
48.488,0.24609
48.496,0.25
48.504,0.24609
48.512,0.25
48.52,0.24609
48.528,0.25586
48.536,0.29492
48.544,0.31055
48.552,0.31445
48.56,0.34961
48.568,0.38086
48.576,0.39062
48.584,0.35547
48.592,0.33008
48.6,0.2793
48.608,0.30078
48.616,0.2793
48.624,0.24023
48.632,0.20117
48.64,0.17969
48.648,0.17578
48.656,0.16016
48.664,0.16016
48.672,0.15625
48.68,0.16016
48.688,0.16016
48.696,0.16602
48.704,0.16016
48.712,0.16602
48.72,0.18555
48.728,0.29102
48.736,0.41992
48.744,0.5
48.752,0.5293
48.76,0.17969
48.768,0.03125
48.776,0.125
48.784,0.15625
48.792,0.18555
48.8,0.18945
48.808,0.19531
48.816,0.20117
48.824,0.20508
48.832,0.20508
48.84,0.21094
48.848,0.2207
48.856,0.21484
48.864,0.23047
48.872,0.23047
48.88,0.23047
48.888,0.23438
48.896,0.25
48.904,0.25586
48.912,0.25586
48.92,0.26562
48.928,0.27539
48.936,0.27539
48.944,0.28516
48.952,0.29102
48.96,0.29102
48.968,0.27539
48.976,0.26953
48.984,0.25
48.992,0.23047
49,0.20508
49.008,0.17969
49.016,0.16602
49.024,0.16016
49.032,0.16016
49.04,0.17578
49.048,0.18945
49.056,0.19531
49.064,0.20508
49.072,0.21094
49.08,0.21484
49.088,0.2207
49.096,0.23047
49.104,0.22461
49.112,0.23047
49.12,0.23047
49.128,0.23047
49.136,0.23047
49.144,0.23047
49.152,0.23047
49.16,0.23047
49.168,0.23047
49.176,0.23047
49.184,0.23047
49.192,0.23047
49.2,0.23438
49.208,0.27539
49.216,0.30078
49.224,0.30078
49.232,0.33008
49.24,0.36523
49.248,0.38086
49.256,0.34961
49.264,0.32422
49.272,0.27539
49.28,0.29102
49.288,0.27539
49.296,0.24609
49.304,0.19531
49.312,0.17578
49.32,0.16602
49.328,0.16016
49.336,0.16016
49.344,0.15625
49.352,0.15039
49.36,0.15625
49.368,0.15625
49.376,0.16016
49.384,0.16016
49.392,0.16992
49.4,0.24023
49.408,0.38477
49.416,0.47461
49.424,0.50977
49.432,0.25977
49.44,0.015625
49.448,0.099609
49.456,0.14453
49.464,0.17578
49.472,0.18555
49.48,0.19531
49.488,0.19531
49.496,0.20117
49.504,0.20508
49.512,0.21484
49.52,0.21094
49.528,0.21484
49.536,0.2207
49.544,0.23047
49.552,0.23047
49.56,0.24609
49.568,0.25
49.576,0.25586
49.584,0.25586
49.592,0.25977
49.6,0.26953
49.608,0.27539
49.616,0.2793
49.624,0.2793
49.632,0.28516
49.64,0.27539
49.648,0.26953
49.656,0.25977
49.664,0.24609
49.672,0.21484
49.68,0.19531
49.688,0.17578
49.696,0.16602
49.704,0.16992
49.712,0.17969
49.72,0.18945
49.728,0.20508
49.736,0.21094
49.744,0.21484
49.752,0.2207
49.76,0.2207
49.768,0.23047
49.776,0.23047
49.784,0.23047
49.792,0.23047
49.8,0.23438
49.808,0.24023
49.816,0.24609
49.824,0.23438
49.832,0.24609
49.84,0.24023
49.848,0.24609
49.856,0.25
49.864,0.25
49.872,0.25
49.88,0.27539
49.888,0.30469
49.896,0.31055
49.904,0.32031
49.912,0.35938
49.92,0.38086
49.928,0.39062
49.936,0.3457
49.944,0.30078
49.952,0.27539
49.96,0.30078
49.968,0.26953
49.976,0.22461
49.984,0.18555
49.992,0.17969
50,0.16602
50.008,0.16016
50.016,0.15625
50.024,0.15039
50.032,0.15625
50.04,0.15039
50.048,0.15625
50.056,0.15625
50.064,0.16016
50.072,0.19531
50.08,0.32422
50.088,0.42969
50.096,0.50977
50.104,0.38086
50.112,0.041016
50.12,0.015625
50.128,0.14062
50.136,0.15625
50.144,0.17969
50.152,0.18555
50.16,0.18945
50.168,0.19531
50.176,0.20117
50.184,0.20508
50.192,0.20508
50.2,0.21094
50.208,0.2207
50.216,0.2207
50.224,0.22461
50.232,0.23047
50.24,0.23438
50.248,0.24023
50.256,0.24609
50.264,0.25586
50.272,0.25586
50.28,0.26562
50.288,0.26562
50.296,0.27539
50.304,0.27539
50.312,0.27539
50.32,0.25586
50.328,0.25
50.336,0.23047
50.344,0.21094
50.352,0.17969
50.36,0.16016
50.368,0.14453
50.376,0.14453
50.384,0.16016
50.392,0.16992
50.4,0.17969
50.408,0.20117
50.416,0.20508
50.424,0.21094
50.432,0.21094
50.44,0.21094
50.448,0.21484
50.456,0.21094
50.464,0.21484
50.472,0.21094
50.48,0.2207
50.488,0.21484
50.496,0.22461
50.504,0.2207
50.512,0.2207
50.52,0.2207
50.528,0.22461
50.536,0.2207
50.544,0.23047
50.552,0.25977
50.56,0.29492
50.568,0.30078
50.576,0.31055
50.584,0.34961
50.592,0.375
50.6,0.35547
50.608,0.33594
50.616,0.28516
50.624,0.27539
50.632,0.29102
50.64,0.25
50.648,0.21094
50.656,0.17969
50.664,0.16602
50.672,0.16016
50.68,0.16016
50.688,0.16016
50.696,0.16016
50.704,0.15625
50.712,0.15039
50.72,0.15625
50.728,0.16016
50.736,0.16016
50.744,0.21094
50.752,0.33594
50.76,0.44922
50.768,0.55469
50.776,0.40039
50.784,0.076172
50.792,0.12109
50.8,0.16602
50.808,0.16016
50.816,0.17969
50.824,0.17969
50.832,0.18555
50.84,0.17969
50.848,0.18945
50.856,0.20117
50.864,0.20508
50.872,0.19531
50.88,0.20508
50.888,0.20508
50.896,0.2207
50.904,0.2207
50.912,0.23047
50.92,0.24023
50.928,0.24609
50.936,0.24609
50.944,0.25586
50.952,0.25586
50.96,0.25977
50.968,0.26562
50.976,0.26953
50.984,0.25586
50.992,0.25
51,0.22461
51.008,0.20508
51.016,0.18945
51.024,0.16016
51.032,0.14453
51.04,0.13477
51.048,0.14062
51.056,0.15625
51.064,0.16992
51.072,0.18555
51.08,0.20508
51.088,0.20508
51.096,0.2207
51.104,0.2207
51.112,0.22461
51.12,0.21484
51.128,0.22461
51.136,0.22461
51.144,0.23047
51.152,0.23047
51.16,0.22461
51.168,0.23047
51.176,0.23047
51.184,0.23047
51.192,0.22461
51.2,0.2207
51.208,0.23047
51.216,0.24023
51.224,0.27539
51.232,0.29102
51.24,0.29492
51.248,0.32422
51.256,0.36523
51.264,0.37109
51.272,0.34961
51.28,0.33008
51.288,0.28516
51.296,0.30078
51.304,0.2793
51.312,0.24023
51.32,0.20117
51.328,0.17969
51.336,0.17578
51.344,0.16992
51.352,0.16016
51.36,0.16016
51.368,0.15625
51.376,0.16016
51.384,0.16016
51.392,0.16016
51.4,0.16016
51.408,0.18555
51.416,0.26953
51.424,0.41016
51.432,0.52539
51.44,0.58398
51.448,0.24609
51.456,0.095703
51.464,0.17969
51.472,0.16602
51.48,0.17578
51.488,0.16992
51.496,0.17578
51.504,0.17578
51.512,0.17969
51.52,0.17578
51.528,0.18555
51.536,0.18945
51.544,0.20117
51.552,0.20117
51.56,0.20508
51.568,0.20508
51.576,0.21484
51.584,0.2207
51.592,0.23047
51.6,0.23047
51.608,0.24023
51.616,0.25
51.624,0.25586
51.632,0.25977
51.64,0.25977
51.648,0.26562
51.656,0.25586
51.664,0.24609
51.672,0.23047
51.68,0.21094
51.688,0.17969
51.696,0.16602
51.704,0.15039
51.712,0.14062
51.72,0.15039
51.728,0.16602
51.736,0.17969
51.744,0.20117
51.752,0.21484
51.76,0.23047
51.768,0.22461
51.776,0.23047
51.784,0.22461
51.792,0.23047
51.8,0.23047
51.808,0.22461
51.816,0.23047
51.824,0.23047
51.832,0.23438
51.84,0.24023
51.848,0.24609
51.856,0.24023
51.864,0.24609
51.872,0.24023
51.88,0.24609
51.888,0.25
51.896,0.28516
51.904,0.30469
51.912,0.30078
51.92,0.32422
51.928,0.36523
51.936,0.375
51.944,0.35547
51.952,0.32422
51.96,0.2793
51.968,0.27539
51.976,0.29492
51.984,0.24023
51.992,0.19531
52,0.16602
52.008,0.16016
52.016,0.15039
52.024,0.16016
52.032,0.15039
52.04,0.14453
52.048,0.15039
52.056,0.15039
52.064,0.15625
52.072,0.15625
52.08,0.16992
52.088,0.23438
52.096,0.375
52.104,0.46484
52.112,0.50977
52.12,0.25
52.128,0.015625
52.136,0.099609
52.144,0.14062
52.152,0.16602
52.16,0.17969
52.168,0.17969
52.176,0.18555
52.184,0.18945
52.192,0.20117
52.2,0.19531
52.208,0.20508
52.216,0.20508
52.224,0.20508
52.232,0.21484
52.24,0.2207
52.248,0.23047
52.256,0.23438
52.264,0.25
52.272,0.25586
52.28,0.25586
52.288,0.25977
52.296,0.27539
52.304,0.27539
52.312,0.27539
52.32,0.26953
52.328,0.26562
52.336,0.25
52.344,0.24023
52.352,0.21484
52.36,0.20117
52.368,0.17969
52.376,0.16016
52.384,0.15039
52.392,0.16016
52.4,0.16602
52.408,0.17969
52.416,0.18555
52.424,0.20508
52.432,0.21094
52.44,0.21484
52.448,0.21484
52.456,0.21094
52.464,0.21484
52.472,0.21094
52.48,0.21094
52.488,0.2207
52.496,0.23047
52.504,0.22461
52.512,0.23047
52.52,0.23047
52.528,0.23047
52.536,0.23047
52.544,0.23047
52.552,0.23047
52.56,0.25586
52.568,0.28516
52.576,0.30078
52.584,0.29492
52.592,0.33984
52.6,0.36523
52.608,0.37109
52.616,0.33984
52.624,0.30469
52.632,0.26953
52.64,0.28516
52.648,0.26562
52.656,0.21484
52.664,0.17578
52.672,0.16016
52.68,0.15625
52.688,0.15625
52.696,0.15039
52.704,0.14453
52.712,0.14453
52.72,0.14062
52.728,0.15039
52.736,0.15039
52.744,0.16016
52.752,0.18555
52.76,0.30078
52.768,0.42578
52.776,0.5
52.784,0.50586
52.792,0.099609
52.8,0.015625
52.808,0.125
52.816,0.15039
52.824,0.17969
52.832,0.18555
52.84,0.19531
52.848,0.19531
52.856,0.20508
52.864,0.20508
52.872,0.20508
52.88,0.21094
52.888,0.21484
52.896,0.22461
52.904,0.22461
52.912,0.23047
